DATE,BRLMXN,EURBRL,EURMXN,EURUSD,GBPBRL,GBPEUR,GBPMXN,GBPUSD,USDBRL,USDMXN
2025-05-24,3.4017999172210693,6.418485164642334,21.85580062866211,1.1372811794281006,7.642757892608643,1.1900899410247803,26.013700485229492,1.3537845611572266,5.645199775695801,19.20479965209961
2025-05-25,3.4017999172210693,6.418485164642334,21.85580062866211,1.1372811794281006,7.642757892608643,1.1900899410247803,26.013700485229492,1.3537845611572266,5.645199775695801,19.20479965209961
2025-05-26,3.4017999172210693,6.418485164642334,21.85580062866211,1.1372811794281006,7.642757892608643,1.1900899410247803,26.013700485229492,1.3537845611572266,5.645199775695801,19.20479965209961
2025-05-27,3.3940000534057617,6.451612949371338,21.917200088500977,1.1388484239578247,7.674596786499023,1.1910400390625,26.10650062561035,1.3566679954528809,5.666600227355957,19.245559692382812
2025-05-28,3.4149999618530273,6.385695934295654,21.842199325561523,1.1337097883224487,7.610350131988525,1.1916999816894531,26.034099578857422,1.351515769958496,5.637400150299072,19.252700805664062
2025-05-29,3.4068000316619873,6.38162088394165,21.771799087524414,1.123368263244629,7.636023998260498,1.1954799890518188,26.03420066833496,1.3426964282989502,5.688700199127197,19.385150909423828
2025-05-30,3.406399965286255,6.443298816680908,21.968599319458008,1.1378376483917236,7.639419078826904,1.1864900588989258,26.067535400390625,1.3499648571014404,5.66510009765625,19.300100326538086
2025-05-31,3.3947999477386475,6.493505954742432,22.059200286865234,1.1353315114974976,7.69822883605957,1.1862499713897705,26.168100357055664,1.3469464778900146,5.720799922943115,19.422500610351562
2025-06-01,3.3947999477386475,6.493505954742432,22.059200286865234,1.1353315114974976,7.69822883605957,1.1862499713897705,26.168100357055664,1.3469464778900146,5.720799922943115,19.422500610351562
2025-06-02,3.3947999477386475,6.493505954742432,22.059200286865234,1.1353315114974976,7.69822883605957,1.1862499713897705,26.168100357055664,1.3469464778900146,5.720799922943115,19.422500610351562
2025-06-03,3.382499933242798,6.493505954742432,21.993600845336914,1.1453442573547363,7.692110061645508,1.183590054512024,26.034099578857422,1.3557300567626953,5.672399997711182,19.19219970703125
2025-06-04,3.4100000858306885,6.414368152618408,21.896799087524414,1.1384464502334595,7.616146087646484,1.1885000467300415,26.011960983276367,1.3531616926193237,5.637800216674805,19.224300384521484
2025-06-05,3.407900094985962,6.422607898712158,21.92690086364746,1.1422044038772583,7.629212856292725,1.1864099502563477,26.01689910888672,1.3551788330078125,5.6321001052856445,19.199350357055664
2025-06-06,3.4282000064849854,6.389776229858398,21.932100296020508,1.1453834772109985,7.57575798034668,1.1856499910354614,26.003599166870117,1.357994556427002,5.58459997177124,19.151159286499023
2025-06-07,3.4314000606536865,6.341154098510742,21.784099578857422,1.1407841444015503,7.5299530029296875,1.186669945716858,25.85070037841797,1.3537296056747437,5.561999797821045,19.09762954711914
2025-06-08,3.4314000606536865,6.341154098510742,21.784099578857422,1.1407841444015503,7.5299530029296875,1.186669945716858,25.85070037841797,1.3537296056747437,5.561999797821045,19.09762954711914
2025-06-09,3.4314000606536865,6.341154098510742,21.784099578857422,1.1407841444015503,7.5299530029296875,1.186669945716858,25.85070037841797,1.3537296056747437,5.561999797821045,19.09762954711914
2025-06-10,3.424999952316284,6.345178127288818,21.763900756835938,1.1428048610687256,7.53356409072876,1.186210036277771,25.81671142578125,1.355380892753601,5.558000087738037,19.037799835205078
2025-06-11,3.416599988937378,6.36942720413208,21.79490089416504,1.143746018409729,7.528754234313965,1.1809899806976318,25.740100860595703,1.350858449935913,5.573800086975098,19.058759689331055
2025-06-12,3.4117000102996826,6.36942720413208,21.75040054321289,1.1509333848953247,7.513995170593262,1.1787400245666504,25.63990020751953,1.3568705320358276,5.535799980163574,18.897050857543945
2025-06-13,3.4094998836517334,6.418485164642334,21.912799835205078,1.1600254774093628,7.543354034423828,1.1745699644088745,25.721450805664062,1.36306631565094,5.537300109863281,18.883209228515625
2025-06-14,3.41759991645813,6.389776229858398,21.86520004272461,1.1556684970855713,7.496252059936523,1.1739000082015991,25.672500610351562,1.3547013998031616,5.538899898529053,18.947799682617188
2025-06-15,3.41759991645813,6.389776229858398,21.86520004272461,1.1556684970855713,7.496252059936523,1.1739000082015991,25.672500610351562,1.3547013998031616,5.538899898529053,18.947799682617188
2025-06-16,3.41759991645813,6.389776229858398,21.86520004272461,1.1556684970855713,7.496252059936523,1.1739000082015991,25.672500610351562,1.3547013998031616,5.538899898529053,18.947799682617188
2025-06-17,3.4435999393463135,6.3371357917785645,21.855899810791016,1.1551345586776733,7.4492058753967285,1.1742700338363647,25.66830062866211,1.3568521738052368,5.490799903869629,18.923349380493164
2025-06-18,3.4593000411987305,6.304800033569336,21.831199645996094,1.1482638120651245,7.369196891784668,1.1694799661636353,25.516958236694336,1.343075156211853,5.493000030517578,19.019420623779297
2025-06-19,3.464900016784668,6.289308071136475,21.82509994506836,1.1477497816085815,7.347538948059082,1.1688200235366821,25.511600494384766,1.3415075540542603,5.485199928283691,19.00749969482422
2025-06-20,3.464200019836426,6.313130855560303,21.906299591064453,1.1512778997421265,7.398652076721191,1.1706600189208984,25.632455825805664,1.3478723764419556,5.489999771118164,19.02050018310547
2025-06-21,3.4839000701904297,6.341154098510742,22.1117000579834,1.1500862836837769,7.4093780517578125,1.167799949645996,25.815479278564453,1.3436886072158813,5.518400192260742,19.210100173950195
2025-06-22,3.4839000701904297,6.341154098510742,22.1117000579834,1.1500862836837769,7.4093780517578125,1.167799949645996,25.815479278564453,1.3436886072158813,5.518400192260742,19.210100173950195
2025-06-23,3.4839000701904297,6.341154098510742,22.1117000579834,1.1500862836837769,7.4093780517578125,1.167799949645996,25.815479278564453,1.3436886072158813,5.518400192260742,19.210100173950195
2025-06-24,3.4718000888824463,6.365372180938721,22.131900787353516,1.1599044799804688,7.4406538009643555,1.1677000522613525,25.849199295043945,1.3546464443206787,5.493800163269043,19.071199417114258
2025-06-25,3.4444000720977783,6.393861770629883,22.050500869750977,1.161224365234375,7.496252059936523,1.1723699569702148,25.855100631713867,1.361488938331604,5.510300159454346,18.99176025390625
2025-06-26,3.40120005607605,6.489293098449707,22.09480094909668,1.1683744192123413,7.61010217666626,1.1716899871826172,25.87581443786621,1.3691315650939941,5.5578999519348145,18.89859962463379
2025-06-27,3.443000078201294,6.4020490646362305,22.07509994506836,1.1692214012145996,7.520468235015869,1.1737500429153442,25.90999984741211,1.3726835250854492,5.477099895477295,18.87881088256836
2025-06-28,3.431999921798706,6.414368152618408,22.056699752807617,1.1727453470230103,7.507507801055908,1.1697800159454346,25.787765502929688,1.372062087059021,5.478400230407715,18.7992000579834
2025-06-29,3.431999921798706,6.414368152618408,22.056699752807617,1.1727453470230103,7.507507801055908,1.1697800159454346,25.787765502929688,1.372062087059021,5.478400230407715,18.7992000579834
2025-06-30,3.431999921798706,6.414368152618408,22.056699752807617,1.1727453470230103,7.507507801055908,1.1697800159454346,25.787765502929688,1.372062087059021,5.478400230407715,18.7992000579834
2025-07-01,3.450700044631958,6.397953033447266,22.100299835205078,1.178717017173767,7.459621906280518,1.1648499965667725,25.748836517333984,1.373437762260437,5.430200099945068,18.738000869750977
2025-07-02,3.4321000576019287,6.435006141662598,22.118799209594727,1.180553913116455,7.501298904418945,1.1642299890518188,25.75821304321289,1.374721646308899,5.458799839019775,18.737899780273438
2025-07-03,3.4591000080108643,6.393861770629883,22.154399871826172,1.18002450466156,7.404626846313477,1.1566799879074097,25.61551284790039,1.3651504516601562,5.426400184631348,18.763700485229492
2025-07-04,3.446199893951416,6.36132287979126,21.943500518798828,1.1771491765975952,7.385523796081543,1.1610100269317627,25.463539123535156,1.3666430711746216,5.409299850463867,18.645910263061523
2025-07-05,3.43149995803833,6.377551078796387,21.920700073242188,1.178078293800354,7.399672031402588,1.1587400436401367,25.400299072265625,1.365075945854187,5.419400215148926,18.60633087158203
2025-07-06,3.43149995803833,6.377551078796387,21.920700073242188,1.178078293800354,7.399672031402588,1.1587400436401367,25.400299072265625,1.365075945854187,5.419400215148926,18.60633087158203
